222,特別養護老人ホーム　桔梗荘,2014,2006,1,,FALSE,9999,FALSE,
223,特別養護老人ホーム　サニーヒルきそ,2014,2006,1,,FALSE,9999,FALSE,
227,株式会社デイリーはやしや　第一工場,2014,2006,1,【注意事項】請求方法は月割りです。　（￥20.000-×１２ヶ月＝￥240.000-）,FALSE,9999,FALSE,
228,株式会社デイリーはやしや　第二工場,2014,2006,1,【注意事項】請求方法は月割りです。（￥18.000-×１２ヶ月＝216.000-）　,FALSE,9999,FALSE,
229,株式会社デイリーはやしや　本社,2014,2006,1,,FALSE,9999,FALSE,
230,株式会社デイリーはやしや　配送センター,2014,2006,1,,FALSE,9999,FALSE,
231,有限会社塩尻造花,2014,2006,1,,FALSE,9999,FALSE,
232,農事組合法人中信えのき培養センター,2014,2006,1,,FALSE,9999,FALSE,
233,長野県信用組合　松本職員南松本寮,2014,2006,1,,FALSE,9999,FALSE,
236,西穂山荘,2014,2006,1,,FALSE,9999,FALSE,連絡は有限会社西穂山荘　粟澤徹常務へ　TEL0263-36-7052　　携帯090-1040-2477
238,Ｈａｐｐｙ　松川店,2014,2006,1,,FALSE,9999,FALSE,
240,Ｈａｐｐｙ　豊科店,2014,2006,1,,FALSE,9999,FALSE,
243,ＨＯＴＥＬ　ホルンあずみ野,2014,2006,1,鈴木社長　携帯090-3819-6932,FALSE,9999,FALSE,鈴木社長　携帯090-3819-6932
244,松本流通センター協同組合,2014,2006,1,,FALSE,9999,FALSE,
246,株式会社前田製作所　松本営業所,2014,2006,1,,FALSE,9999,FALSE,
249,松本市城山介護老人保健施設,2014,2006,1,"平成19年度より城山診療所も松本市介護老人保健施設とする。　Ｈ23スプリンクラー増設に伴い、Ｈ24より点検料金増額、2件合せて \1,202,000-となる。　　",FALSE,9999,FALSE,平成19年度より城山診療所も松本市介護老人保健施設とする。
250,株式会社ユタカ　松本工場,2014,2006,1,,FALSE,9999,FALSE,
252,筑北村立　坂北小学校,2014,2006,1,,FALSE,9999,FALSE,
254,大治ビル,2014,2012,1,,FALSE,9999,FALSE,
256,株式会社べネフレックス　中南信支社,2007,2006,1,,TRUE,2008,FALSE,
257,株式会社べネフレックス　中南信支社　伊那出張所,2014,2006,1,,FALSE,9999,FALSE,
261,株式会社アイネット,2014,2006,1,,FALSE,9999,FALSE,
262,ガーデンホテル松本,2014,2006,1,,FALSE,9999,FALSE,
263,株式会社ナチュラルファーム,2014,2006,1,,FALSE,9999,FALSE,
267,有限会社大黒青果,2014,2006,1,,FALSE,9999,FALSE,
268,サンリン株式会社　穂高支店,2014,2006,1,,FALSE,9999,FALSE,
269,秋吉　塩尻広丘店,2014,2006,1,,FALSE,9999,FALSE,
271,穂高温泉供給株式会社,2014,2006,1,,FALSE,9999,FALSE,
